,text,label
1803,"@USER @USER Jeg skal bare lige forstå om du mener at Facebook er mere repræsentativ?
Sådan fremgår det lidt.... Og så ufrivilligt komisk kan du næsten ikke være i virkeligheden",negative
1804,"@USER @USER Ja virkelig! Undersøgte det engang - det er ikke en Guns N' Roses-musikvideo, men derimod en gæsteoptræden af Slash. Kan dog ikke huske på hvilken sang.",neutral
1805,@USER اهناك خد راحتك تعال ولا عليك 😂❤️,positive
1806,"Det virker til, at rammerne i Fredericia er ligaklar [LINK]",positive
1807,"Cepos: Vi bør diskutere, hvordan vi afvikler jernbanen bedst muligt [LINK] #dkpol #dktrp",neutral
1808,Udsatte børn bliver i folkeskolen: Specialskole må lukke. Dette er en plus-artikel #sydfyn #fynsamtsavis [LINK],neutral
1809,@USER @USER @USER @USER Og i øvrigt enig. Top underholdende,positive
1810,@USER @USER @USER Det er Robsons store udfordring. Han er dog ret bredt anerkendt som en af de største engelske spillere,neutral
1811,"@USER Det tror jeg nu godt at man kunne få en længere debat omkring, hvem det egentlig er han mener her. Han får et konkret spørsmål, men bruger et generaliserende sprog i hans svar.....

Hvad han egentlig mener, er der nok ikke mange der er i tvivl om.",negative
1812,@USER @USER Hvad med at du stopper dit vås og udenomssnak? Og hvem er det for rasten der går ind for at vi skal have atparthad i danmark. Det er en nationalist der også går ind for brud på grundloven.,negative
1813,"Inger Støjberg som udlændingeminister italesætter muslimer som farlige, Kristian Jensen, finansminister, omtaler muslimer som en finansiel byrde og medier som Berlingske holder mikrofonen. Bør vi være overrasket over, at Rasmus Paludan har vind i sejlene? #dkpol #dkmedier",negative
1814,"100 migranter kaprer fragtskibEt fragtskib på vej fra Tyrkiet til Libyen er blevet kapret af en gruppe migranter og har sat kurs mod Malta. Det skriver det maltesiske medie Malta Today, og oplysningerne bliver bekræftet af myndighederne i Italien og Malta. Læs mere her. [LINK]",negative
1815,"@USER Du har ret. Men jeg leder ikke efter forklaringen på, hvorfor for han stopper. Jeg leder efter forklaringen på, hvorfor vi ikke får forklaringen.",neutral
1816,Se masser af billeder fra det traditionelle rally ... [LINK],neutral
1817,"Har din by, din skole, eller din NGO gjort en særlig indsats for at forebygge svær overvægt blandt børn og unge? Så har du chancen for at vinde 100.000 Euro. Tjek konkurrencen ud her – [LINK] send en beskrivelse af dit projekt - og kryds fingre #sundhedforalle [LINK]",neutral
1818,"@USER @USER @USER @USER @USER @USER @USER @USER Vil du ikke være så venlig at dokumentere det ?
Kan du det, har du min fulde respekt.
, ..kan du ikke, er du 20 % dummere end bølgepap.
Lad mig høre, jeg venter.",negative
1819,"Om vi har et foto der passer til ""grønthøstermetoden""? Går paven med hat? [LINK]",positive
1820,"Kirke sender prædiken på Youtube I Ny Kirke er de hoppet på Youtube. Præst, prædiken og kristent budskab bliver filmet og lagt på internettet, så det kristne budskab kan nå ud til hele verden. [LINK]",neutral
1821,"@USER KUJONER der bære masker,forbrydere og KUJONER,men når det er de venstreorienteret er det jo ikke noget nyt i det.",negative
1822,Klasse af OB. [LINK],positive
1823,"@USER Har du selv derfra? Kan nemlig se, at deres er i polyester, og hvis jeg får stød engang mere, så kan du høre mig bande helt ude på Mols, næste gang jeg skal hejse flaget :D",negative
1824,"""Vi ser, at offentlige udbud er i fokus hos politikerne. Men i praksis er der en tydelig uretfærdig konkurrence. Det er et problem for både virksomhederne og for samfundet."" skriver adm. direktør @USER i debatindlægget #dkbiz. [LINK]",negative
1825,"@USER Synes på en måde alle fangrupper burde gå fælles front mod dette tåbelige valg af DBU. I det mindste finde en løsning hos alle dem som har købt billet til om søndagen som ikke kan.

Er der ikke et nummer til DBU som man kan kontakte!",negative
1826,"@USER @USER Tænker at hans alder og det faktum, at han ikke kan hyres på forskerordning taler for det.",neutral
1827,@USER @USER @USER @USER Det er vist i store træk en copy paste fra et tysk forlæg fra 1930' erne,negative
1828,"Varetægtsfængslet i fire uger: Slog buschauffør ned, truede beboere med stenøkse - og bad dommeren om at holde kæft. Dette er en plus-artikel #sydfyn #fynsamtsavis [LINK]",neutral
1829,"@USER @USER @USER @USER Jeg ved hvor du kommer fra, men det ér prøvet. At standse en Paludan med kærlighed er som at rydde op i Tjernobyl-sarkofagen med en god gang knofedt.",neutral
1830,"Jeg vil være Panda i mit næste liv... 😍
#dkpol #dkmedier [LINK]",positive
1831,@USER @USER Ny betalingsring om Kbh ;-),negative
1832,Banebrydende: Aalborg-virksomhed får kæmpeordre på over 100 millioner kroner [LINK],positive
1833,"@USER Jeg vil nu mene, at der er en væsentlig sammenhæng mellem min ideologi og seriøsitet, og nu når du har læst kronikken, tænker jeg heller ikke, det kommer bag på dig, at jeg siger ja. Skriver generelt ikke ting, jeg ikke mener. :)",neutral
1834,"Seneste topnyhed på [LINK] : #nyheder Færre unge søger ind på velfærdsuddannelserne Professionshøjskolen Absalon oplever et markant dyk i antallet af ansøgere til uddannelserne til pædagog, lærer, sygeplejerske og socialrådgiver. [LINK]",neutral
1835,@USER @USER Hende med rulleskøjterne,neutral
1836,"@USER Du citatfusker. Inger har aldrig sagt, at børnene på Sjælsmark skulle have utålelige forhold. Citatet om utåleligt handlede ikke om afviste asylansøgere, men om kriminelle på tålt ophold. #dkpol [LINK]",negative
1837,"I Sverige, Norge og Finland har de allemandsret. Fantastisk ord.

Alle mand har ret til naturen. Vi skal ligesom vores nabolande indføre allemandsret i Danmark.

Når man kan gøre det i vores nabolande, så kan vi også gøre det i Danmark #DKPOL #Grøntvalg [LINK]",positive
1838,Hobro står foran gyserkampe: Vi spiller for liv eller død #sldk [LINK],neutral
1839,@USER Øhh.. fordi de er enige om at flygtninge og ulandsbistand skal finansiere de luftkasteller de lover fremtidens pensionister?,negative
1840,"Helt absurd at gymnasiumelever fra København har lavere arbejdsmoral end gymnasiumelever fra Jylland. Hmm @USER er det ikke for langt ude at føre sådan generaliseringer ud fra en undersøgelse? #dkpol 

 [LINK]",negative
1841,"Finalen i LoL er overstået. Stort tillykke til Højer Efterskole #1. 

Det betyder også at vi er klar til CS:GO finalen. Det bliver et opgør mellem Ølgod #1 og et hold af kommende elever. Vinderen render afsted med titlen og 5000 kr. 
Se med her:
[LINK]",positive
1842,RT @USER: Racisten Rasmus har åbenbart gennem en længere periode haft et kedeligt liv. #DKpol [LINK],negative
1843,RT @USER: Pape skærer igennem: Der vil komme IS-krigere tilbage til Danmark [LINK] [LINK],neutral
1844,"@USER Men fair nok. Det er muligvis blevet bedre. Synes det, at det er underligt at sætte Messi under loop efter én gang, hvor han giver efter for de utallige svinestreger, han bliver udsat for. Jeg synes bestemt ikke det er kendetegnene for hans spil.",negative
1845,RT @USER: Sådan et godt og meningsfuldt tiltag! Stort tillykke!! @USER @USER #Regioner19 [LINK],positive
1846,En ny regering bør revidere budgetloven. Borgene bliver snydt når kommunerne kunne have brugt 23 mia kr mere på velfærd fra 2011-2018 #dkpol læs👇 [LINK],negative
1847,@USER Et sikkerhedstjek - og en lufthavn der generelt ikke kan rumme alle de mennesker der hver dag strømmer igennem dem. Og så er den - som det meste af UK - hamrende ineffektiv.,negative
1848,"Wuut Gmail er blevet 15 år, startede første april med 1 gb og alle troede at det var en aprilssnar #dktech er lidt vildt jeg har ""været på"" gmail i 15 år nu",positive
1849,"På Blistrup skole er det en fast tradition, at der i ugen op til påskeferien kan høres lyden af påskekyllinger. Således også i år, kyllingerne blev klækket søndag og mandag, efter 21 dage i rugemaskinen 🐣🐣... [LINK]",positive
1850,Hvad betyder politiske beslutninger for vores velfærd i de danske byer? Vi bidrager gerne med uafhængig byøkonomisk viden til dit #fmdk arrangement. #dkbiz #uddpol #dktrp #dkbolig #dkforsk. Kontakt:[LINK] [LINK],positive
1851,"@USER @USER Selvfølgelig går jeg da til valg på det. Dine egne partifæller Søren Gade og Jakob Jensen har præcis samme bekymringer for konsekvenserne af lokale sygehuse, når prioriteringer og beslutninger ikke træffes af borgervalgte repræsentanter, men af embedsmænd i en bestyrelse i Århus.",neutral
1852,"Der er både 👍 og 👎 i AFC West i vores draftanalyse 🏈

@USER kommer her med sin vurdering af holdenes valg i Nashville 💥 #nfldk #NFLDraft [LINK]",neutral
1853,"Mange bilister er i tvivl om, hvorvidt de har overlæs på traileren, men en del vælger at køre alligevel. Det kan være både farligt og dyrt, så Rådet for Sikker Trafik og FDM kommer med gode råd til at undgå overlæs på traileren. [LINK] [LINK]",negative
1854,Der er mennesker vi bare ikke kan lide. Sådan har jeg det med Schur [LINK],negative
1855,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Sandt nok 😄 de går også ind for at bankerne IKKE skal være finansielle supermarkeder, de skal kun være bankvirksomheder. Det er der bestemt, de siger de vil passe på flygtninge, men deres økonomiske politik, hjælper dem IKKE. Men altid noget du ikke stemmer på VLAK mere 👏",negative
1856,@USER @USER Precisa mesmo! [LINK],neutral
1857,"Har du som dansker med #funktionsnedsættelser oplevet #diskrimination eller/og #eksklusion i fx #uddannelsessystemet? Føler du, at DK straffer dig, alene fordi du har funktionsnedsættelser? Hvor vigtigt er dette politiske område for dig?
#dkpol #ligeværd #Handicap #fv19 #uddpol",negative
1858,Forsker: Udvisket arbejderklasse gør alle partier til arbejderpartier [LINK] [LINK],neutral
1859,"@USER @USER Nej, men måske kan de overtales til at genindføre armslængdeprincippet i udbud som dette.",neutral
1860,"@USER Det er lidt hyklerisk, at Ida ikke svarer kvinden på, om hun ville give sit barn fra sig. Hun plejer godt at kunne dele ud af sine meninger i interviews.",negative
1861,"@USER @USER @USER Gu’ er det da et slag. Fuldstændig unaturlig bevægelse at lave for at komme forbi. Det naturlige for Messi ville have været at tage hænderne op i ryggen på Fabinho, for at tage fra i sammenstødet.",negative
1862,Regionsrådene nedlægges | Dommedag for Brexit-aftale | Dom mod Capinordic [LINK] [LINK],neutral
1863,Endnu et søm i kisten til forøgelse af vores ulighed. Flygtninge skal for enhver pris rammes og DF tager gerne andre fattige med i faldet. [LINK],negative
1864,@USER Håber du gør alt for det lykkes jeg tænker på struktur reformen og polti reformen. Jeg har gået arbejdsløs og sygemeldt. Jeg er rystet over mit møde med jobcenter. Og tænker på da der var noget der hede AF der kendte medarbejderen arbejdsmarkedet i området.,neutral
1865,"@USER En disciplinærsag er helt sikkert useriøst. Og reglerne er som de er, så på den måde er alt selvfølgelig i orden. Men jeg kan sagtens se det problematiske i det.",negative
1866,"@USER @USER Hvis du har andet end galde, så kom med det.",negative
1867,"@USER JAMEN DET ER JO FORDI JEG IKKE TÆLLER I DAG MED
HVIS MAN BARE TÆNKER OVER DET OG STILLER DET OM SÅ ER DET JO BARE AT JEG VENTER ONSDAG, TORSDAG, FREDAG, LØRDAG OG SØNDAG
I DETTE TILFÆLDE TÆLLER MAN IKKE MANDAG MED FORDI JEG JO IKKE OGSÅ VENTER MANDAG FOR DET ER DER VI MØDES🤓",positive
1868,"SUK!
“Hvert år forhandler Regionerne økonomi med Finansministeriet. Der bøjer arm, og det lykkes altid at få flere penge med hjem til mere sundhed. Men det pres fjerner man nu, og der bliver ingen modpart at forhandle med”
#sundhedsreform #FV19 [LINK]",negative
1869,SE-slider om tæt pulje: Vi tænker offensivt [LINK] #sønderjyske #sldk,neutral
1870,"@USER @USER @USER @USER @USER @USER Nemlig! Med mindre den er baseret på biogas (LBG). Min bemærkning er henvendt til kronik i @USER:
[LINK]
Det giver god mening, at se på, om der skal flyttes afgifter fra energi til CO2, men at fokusere på kr./km giver ingen mening...",neutral
1871,Jeg har 4 gode billetter til ballet på @USER AfteRide+Etudes til en samlet pris à 60kr på lørdag 4/5 kl.18. Skal det være dine? #twitterhjerne [LINK],positive
1872,Er der mon ”afdansningsbal i den borgerlige” når Kristendemokraterne hyrer lokalpolitiker fra Venstre som spindoktor i kampen mod Venstre... #Besserwisserne #dkpol,negative
1873,"Vi tror aldrig @USER er blevet sendt live i dansk tv, men vi kan da høre @USER om de ikke er interesserede i at sende det, vi er jo en del danske @USER fans som helt sikkert vil se med. 😉💜 #BTSdk [LINK]",positive
1874,"Jeg sagde at NÅR racisten &amp; hans lige popper op, så ska de mødes med demokratiets fulde kraft. Og her popper de så op...

Hva faen tænker I på @USER @USER? De ønsker blod i gaderne &amp; etnisk udrensning FFS!

Det her er dødsensfarligt!

#dkpol
[LINK]",negative
1876,"@USER @USER Men ville straks blive overbudt af Å, Ø osv. Indrømmer det er en defensiv taktik, men er villig til at give hende the benefit of doubt, fordi jeg mener hun lægger S der, hvor S skal ligge: th for Thorning på udlpolitiken og tv i den økonomiske politik.",positive
1877,Ståle om Seier-udtalelser: Har langt op til Porto [LINK] #fcklive #sldk,neutral
1878,@USER @USER @USER @USER er du skæv,negative
1879,I de her nær-valgkampstider kunne der være sjovt hvis @USER fandt sammen med @USER og Janus Beyer fra Stephensen &amp; Beyer og lavede to podcasts om henholdsvis talnørderi og politisk kommunikation #dkpol,positive
1880,"Det siges dog, at Austin havde fået en fiber og derfor sparkede han i arrigskab i banden og var altså skadet forinden.#agfeb #tv3sport",neutral
1881,"@USER @USER @USER @USER @USER Selv hvis den undersøgelse omfattede samtlige dkmedier, er den drøn ikke-valid, eftersom den ikke omfatter min kommende artikel om skifergas. Længere end wikipedia på dansk. Længere end gdoks ordoptællers formåen. Længere end serverkompaciteten hos Googles center i Taulov",negative
1882,"@USER Sjovt! Poor guy, hvem det så end er.",positive
1883,"Hvor @USER og @USER understreger betydningen af #patientrettigheder, taler @USER for differentieret #behandlingsgaranti. Alle enige om, at ulighed i sundhed skal bekæmpes, spørgsmålet er hvordan? #valgmøde @USER #FV19 #sundpol",positive
1884,"Bager fastelavnsboller. Har spist resten af kagecreme, imens bollerne er i ovnen.",positive
1885,"Det er svært ikke at være lidt stolt af udviklingen i forretningen i Pilestræde, og så håber jeg naturligvis, at Euroinvestor tilsvarende kommer til at bidrage positivt til resultatet i det nye år efter vi er kommet med i familien. [LINK]",positive
1886,Samtlige af mine stemmer går til Live. Kæft en vild stemme🤘🏻#xfactordk,positive
1887,"@USER @USER @USER Tak, skal han nok blive nu han har fået penicillin",positive
