,Unnamed: 0,language,score,text,label,tweet_len,original_tweet,new_topic,probabilities
1189,1236,da,0.999995084806835,stop nu med at forsvare fascister må være nemt nok at være helligfranz når det ikke er dit liv der er truet gratis omgang på vores bekostning,negative,27,"Stop nu med at forsvare fascister. Må være nemt nok at være helligfranz når det ikke er DIT liv, der er truet. Gratis omgang på vores bekostning.",-1,0.09537740610755634
1190,1237,da,0.999994701963862,ny samarbejdsaftale på plads i kommune qeqertalik,neutral,7,Ny samarbejdsaftale på plads i Kommune Qeqertalik,2,0.5120100850417526
1191,1238,da,0.999993425296509,fremragende at se en ishockey finale mellem sønderjyske og rungsted seier capital hvor der er danske målmænd på holdene det er h is mange år siden det sidst er sket sønderjyske metalligaen rungstedseiercapital isdk,positive,35,"Fremragende at se en ishockey finale mellem SønderjyskE og Rungsted Seier Capital, hvor der er 2 danske målmænd på holdene. Det er h is mange år siden det sidst er sket.
#SønderjyskE #Metalligaen #Rungstedseiercapital #isdk",-1,0.08851948016298528
1192,1239,no,0.99879024845388,kunne vi ikke bruge de godt frigjorte millioner til et par år dkpol dkmedier,negative,17,RT @USER: Kunne vi ikke bruge de godt 300 frigjorte millioner til et par år? #dkpol #dkmedier,9,1.0
1193,1240,da,0.9999949066224932,ups er det ikke det man kalder tøsefornærmet kæmpe drama efter triumf svensk stjerne skrider fra landsholdet,neutral,19,"Ups 😄 Er det ikke det man kalder tøsefornærmet 😂⚽️

Kæmpe drama efter triumf: Svensk stjerne skrider fra landsholdet",-1,0.17142003763529784
1194,1241,da,0.5713629953084833,mon ikke han sagde tredjeland og ikke tredjerangsland usa er i øvrigt også et tredjeland i eu jargon,neutral,17,Mon ikke han sagde tredjeland og ikke tredjeRANGSland? USA er i øvrigt også et tredjeland i EU-jargon.,4,0.6245097111767223
1195,1242,da,0.9999951584453168,men allegri er jo sikkert videre og hvad kan i sælge perisic for nu hvis ikke det er kina,negative,19,Men Allegri er jo sikkert videre og hvad kan i sælge Perisic for nu hvis ikke det er Kina.,0,0.2807529202721574
1196,1243,no,0.7908932955803034,sygehusdirektør fyret isbjørne invaderer rusland verdensmestre i økologi,neutral,10,Sygehusdirektør fyret | Isbjørne invaderer Rusland | Verdensmestre i økologi,2,0.7757031408710823
1197,1244,da,0.9999958628604608,haha kritisk om fascisten pakket ind i russia bashing xenofobien er ikke til at tage fejl af dkmedier,negative,18,"Haha. ""Kritisk"" om fascisten. Pakket ind i Russia bashing. Xenofobien er ikke til at tage fejl af. #dkmedier",-1,0.09659864745474342
1198,1245,da,0.9999940993871264,booom så kom den første og nok også største valgplakat op den hænger på envisions flotte facade i aarhus c fordigogfordanmark dkpol,positive,24,Booom!! 🥳 Så kom den første og nok også største valgplakat op. Den hænger på Envisions flotte facade i Aarhus C 🏫😍 #ForDigOgForDanmark #dkpol,0,1.0
1199,1246,no,0.5054411936351737,valg på grundlovsdag juni dkpol,neutral,8,RT @USER: Valg på grundlovsdag 5. juni #dkpol,1,1.0
1200,1247,da,0.9999958092957836,nu er jeg forvirret er det rødhuderne eller blegansigterne der ikke ka li det,negative,14,"Nu er jeg forvirret. Er det rødhuderne eller blegansigterne, der ikke ka' li' det??!",0,0.45407146072315463
1201,1248,no,0.999994753812178,men det var jo ret sjovt som ikke er ond mod nogle enkelt personer overhoved,negative,17,Men det var jo ret sjovt :) som ikke er ond mod nogle enkelt personer overhoved ...,0,0.2844321166703294
1202,1249,da,0.999995458924254,midlertidigt forbud mod demonstration politidk,neutral,7,RT @USER: Midlertidigt forbud mod demonstration #politidk,6,1.0
1203,1250,da,0.9999940424794372,er det kun mig der ikke forstår argumentet med at højere tobakspriser går ud over de mest sårbare højere afgifter forebygger unges rygedebut kom nu spolitik dkpol sundhed,negative,29,"Er det kun mig, der ikke forstår argumentet med, at højere tobakspriser går ud over de mest sårbare. Højere afgifter forebygger unges rygedebut, kom nu #Spolitik #dkpol #sundhed
[LINK]",9,1.0
1204,1251,da,0.999994234176552,y s men deler ud af indtjente penge,neutral,7,Y's Men deler ud af indtjente penge,-1,0.19241228831405063
1205,1252,da,0.5709181514074737,tillykke ses snart til jer begge men dog ikke i aften,positive,11,Tillykke!! Ses snart til jer begge (men dog ikke i aften),0,0.20277153346016813
1206,1253,da,0.972291932052574,ved ikke om det er fair eller ej men som forbruger mener jeg det er fair nok kvickly vil også gerne selv sammenligne sig med andre så syntes jeg rema er en del over discountniveauet jeg lægger også stortset alle indkøb i rema og er iøvrigt tidligere coop ansat,positive,50,"Ved ikke om det er fair eller ej, men som forbruger mener jeg det er fair nok. Kvickly vil også gerne selv sammenligne sig med andre. Så syntes jeg Rema er en del over discountniveauet. Jeg lægger også stortset alle indkøb i Rema og er iøvrigt tidligere Coop ansat 😉",-1,0.24769944397340207
1207,1254,da,0.9999953872519752,køerne er væk og hestene er fredelige fastslår guldborgsund kommune,neutral,10,"Køerne er væk, og hestene er fredelige, fastslår Guldborgsund Kommune.",0,1.0
1208,1255,da,0.9999956821610738,sundpol læs med hos zetland hvor mange flere historier skal der til via,neutral,14,"#sundpol læs med hos Zetland. Hvor mange flere historier skal der til ?
 via",-1,0.24228788138811722
1209,1256,da,0.999995510557642,så har du da ikke læst vores forslag,negative,8,Så har du da ikke læst vores forslag?,0,0.7965817132088727
1210,1257,da,0.9999935140415496,sikke en guldgrube og ikke kun for nyuddannede,positive,9,Sikke en guldgrube - og ikke kun for nyuddannede!,0,1.0
1211,1258,da,0.9999937738534748,ved dårligt hva man efterhånden ska sige igen igen igen slås det fast at vores regering er ude i bevidst manipulation for at ramme udlændinge surprise s støtter dem sgu ideologi ind fakta ud nu må det faneme være nok dkpol,negative,43,"Ved dårligt hva man efterhånden ska sige!?

Igen, igen... igen... slås det fast at vores regering er ude i BEVIDST manipulation for at ramme udlændinge!... &amp; surprise... S støtter dem sgu!?

Ideologi ind.
Fakta ud.

Nu må det faneme være nok!

#dkpol
[LINK]",1,0.6109761882471925
1212,1259,da,0.9999969897945576,forelskede conte bliver roma træner en dag serieadk roma,positive,8,Forelskede Conte: Bliver Roma-træner en dag #serieadk #roma,0,0.3303228138157758
1213,1260,da,0.9999949276590344,den påpegede jeg da men ikke ud fra tallene jeg nøjedes med at påpege det totalt misvisende i ret til at blive visiteret frem for ret specielt når de faktisk endnu ikke er blevet enige om hverken hvem der skal foretage visiteringen eller har skrevet lovteksten småting,negative,46,"DEN påpegede jeg da. Men ikke ud fra tallene, jeg nøjedes med at påpege det totalt misvisende i ""ret til at blive visiteret"" frem for ""ret""
Specielt når de faktisk endnu ikke er blevet enige om hverken HVEM der skal foretage visiteringen eller har skrevet lovteksten...Småting...",-1,0.2560203339216398
1214,1261,da,0.9999940415879932,så er puljeinddeling og program for djmediecup på plads bliver det igen en finale mellem og følg dit favorithold live fra lørdag kl dkmedier,neutral,27,"Så er puljeinddeling og program for #DJmediecup på plads. 
Bliver det igen en finale mellem og ?

Følg dit favorithold live fra lørdag kl 10: [LINK]

#dkmedier",3,1.0
1215,1262,da,0.999996554769327,sveriges ældste og formentlig europas største egetræ kvilleken også kendt som rumskullaeken bukker snart under tørke og svamp har taget livet af det næsten år gamle egetræ,neutral,28,"Sveriges ældste og formentlig Europas største egetræ, Kvilleken, også kendt som Rumskullaeken, bukker snart under. Tørke og svamp har taget livet af det næsten 1000 år gamle egetræ.",0,1.0
1216,1263,da,0.9999936048141032,ja og sådan vil det være jeg er ikke i tvivl om at der vil være andre tidspunkter hvor tv kanaler vil have et større panel men størrelse på parti er altså ikke en fuldstændig arbitrær skillelinje,neutral,36,"Ja, og sådan vil det være. Jeg er ikke i tvivl om, at der vil være andre tidspunkter, hvor tv-kanaler vil have et større panel, men størrelse på parti er altså ikke en fuldstændig arbitrær skillelinje.",-1,0.16798504606433948
1217,1264,da,0.999995242378482,nej det kan vi ikke indgå en aftale om de ting du nævner er ting som nazister gjorde men det var jo ikke sådan de præsenterede deres politik for befolkningen,negative,30,"Nej Det kan vi ikke indgå en aftale om. De ting du nævner er ting som nazister gjorde, men det var jo ikke sådan de præsenterede deres politik for befolkningen.",-1,0.10489240845724732
1218,1265,da,0.999994507317158,dem tjekker jeg lige ud tak vi vil have vores elever til at kunne reflektere over og ikke blot beskrive et stykke arbejde de har udført herunder processen deres egen håndtering og dermed højne deres læring har prøvet flere ting men jeg har endnu ikke fundet de vise sten,neutral,50,"Dem tjekker jeg lige ud tak. Vi vil have vores elever til at kunne reflektere over og ikke blot beskrive et stykke arbejde de har udført herunder processen (deres egen håndtering) og dermed højne deres læring. Har prøvet flere ting, men jeg har endnu ikke fundet de vise sten 🤔",5,1.0
1219,1266,da,0.9999966524596616,vhk playmaker vi spillede bare elendigt,neutral,6,VHK-playmaker: Vi spillede bare elendigt -,3,1.0
1220,1267,da,0.9999935577564144,eksamen i dag viser hvem der står på den gamle politik eller den forandrende kurs for et opgør med klimaudfordringerne dkgreen derforuffe fv dkpol,neutral,24,"EKSAMEN i dag viser, hvem der står på den gamle politik eller den forandrende kurs for et opgør med klimaudfordringerne.

#dkgreen #derforuffe #fv19 #dkpol",10,1.0
1221,1268,da,0.9999954169916666,det burde være mere som med borgerforslag nem id og så kan man støtte alle dem man vil punktum alt det andet pjat er spild af tid og penge lad vælgerne bestemme på valgdagen fremfor at begrænse deres valgmuligheder allerede ved opstillingen dkpol,negative,43,Det burde være mere som med borgerforslag: Nem ID og så kan man støtte alle dem man vil. Punktum. Alt det andet pjat er spild af tid og penge. Lad vælgerne bestemme på valgdagen fremfor at begrænse deres valgmuligheder allerede ved opstillingen. #dkpol,1,1.0
1222,1269,da,0.9999953774576288,det er endelig blevet tid til kongeetapen i tour de romandie men desværre truer snevejr med at føre til ændringer læs vores store optakt,neutral,25,"Det er endelig blevet tid til kongeetapen i Tour de Romandie, men desværre truer snevejr med at føre til ændringer. Læs vores store optakt.

[LINK]",0,0.7598868441811675
1223,1270,de,0.9999937274657602,se selv hvor voldsparate de er tobias præcis det samme jo,negative,11,SE SELV HVOR VOLDSPARATE DE ER TOBIAS. PRÆCIS DET SAMME JO.,-1,0.18438834194025747
1224,1271,da,0.9999943410174136,jewg er glad for at vi har valgt klasse selv om jeg godt kan læse reglerne og dermed kunne have fået min ikke uddannelsesparate på stx hyx,positive,25,"Jewg er glad for at vi har valgt 10.klasse.
Selv om jeg godt kan læse reglerne og dermed kunne have fået min ikke-uddannelsesparate på STX/HYX",0,1.0
1225,1272,da,0.999995097782008,hvad har løkke sagt jeg synes der over en bred kam bliver lavet og skrevet rigtig god og dyb politisk journalistik i det her land og jeg synes det er skudt vildt over mål at gøre ghita interviewet sigende for noget som helst om dansk journalistik i al almindelighed,positive,48,"Hvad har Løkke sagt? Jeg synes, der over en bred kam bliver lavet og skrevet rigtig god og dyb politisk journalistik i det her land. Og jeg synes, det er skudt vildt over mål, at gøre Ghita-interviewet sigende for noget som helst om dansk journalistik i al almindelighed.",2,0.23901558698826328
1226,1273,da,0.7142833495106803,liveblog har hobro en chance mod fc midtjylland,neutral,8,Liveblog: Har Hobro en chance mod FC Midtjylland?,-1,0.11342642621077192
1227,1274,da,0.9999942376947528,netop fordi det ikke er hans egen beslutning mads ville aldrig i livet indrømme en fejl hvis han undgå det fordi belønningssystemet er bygget op om fraværet af fejl,negative,29,"Netop fordi det ikke er hans egen beslutning. Mads ville aldrig i livet indrømme en fejl, hvis han undgå det. Fordi ""belønningssystemet"" er bygget op om fraværet af fejl.",0,0.1931466396939692
1228,1275,da,0.9999979039237924,afhængighed er et dybt problematisk ordvalg det stammer fra en patologisk fagværktøjskasse og er dermed en sproglig sygeliggøre af noget der helt klart ikke handler om at teenagerne der snapper er syge sig det sammen med mig ikke en diagnose,negative,43,"""afhængighed"" er et dybt problematisk ordvalg. Det stammer fra en patologisk fagværktøjskasse, og er dermed en sproglig sygeliggøre af noget, der helt klart ikke handler om at teenagerne der snapper er syge. Sig det sammen med mig: Ikke 👏 en 👏 diagnose 👏.",0,0.49463035723435816
1229,1276,da,0.9999928500852208,misundelse er en grim ting glædelig påske og husk at man betaler skat i det land hvor man tjener sine penge,negative,21,"Misundelse er en grim ting. Glædelig påske.
Og husk, at man betaler skat i det land, hvor man tjener sine penge.",9,0.8186018643799754
1230,1277,da,0.999994082032968,desværre har de indtil dage før valget så en lille uge efter valgudskrivelsen er deadline mao de når det,negative,20,Desværre har de indtil 15 dage før valget. Så en lille uge efter valgudskrivelsen er deadline. Mao. de når det,1,0.31912515600500335
